"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"2184","KISSIDOUGOU","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2185","KOUBIA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2186","KOUBIA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2187","KOUBIA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2188","KOUBIA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2189","KOUNDARA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2190","KOUNDARA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2191","KOUNDARA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2192","KOUNDARA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2193","KOUROUSSA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2194","KOUROUSSA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2195","KOUROUSSA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2196","KOUROUSSA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2197","LABE","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2198","LABE","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2199","LABE","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2200","LABE","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2201","LELOUMA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2202","LELOUMA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2203","LELOUMA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2204","LELOUMA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2205","LOLA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2206","LOLA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2207","LOLA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2208","LOLA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2209","MACENTA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2210","MACENTA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2211","MACENTA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2212","MACENTA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2213","MALI","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2214","MALI","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2215","MALI","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2216","MALI","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2217","MAMOU","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2218","MAMOU","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2219","MAMOU","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2220","MAMOU","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2221","N'ZEREKORE","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2222","N'ZEREKORE","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2223","N'ZEREKORE","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2224","N'ZEREKORE","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2225","PITA","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2226","PITA","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2227","PITA","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2228","PITA","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2229","SIGUIRI","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2230","SIGUIRI","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2231","SIGUIRI","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2232","SIGUIRI","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2233","TELIMELE","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2234","TELIMELE","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2235","TELIMELE","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2236","TELIMELE","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2237","TOUGUE","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2238","TOUGUE","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2239","TOUGUE","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2240","TOUGUE","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2241","YOMOU","Situation report","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2242","YOMOU","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"2243","YOMOU","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2244","YOMOU","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",0," 2014-W17 "
"2245","BEYLA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2246","BEYLA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2247","BEYLA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2248","BEYLA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2249","BOFFA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2250","BOFFA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2251","BOFFA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2252","BOFFA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2253","BOKE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2254","BOKE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2255","BOKE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2256","BOKE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2257","CONAKRY","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2258","CONAKRY","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2259","CONAKRY","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2260","CONAKRY","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",1," 2014-W18 "
"2261","COYAH","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2262","COYAH","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2263","COYAH","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2264","COYAH","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2265","DABOLA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2266","DABOLA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2267","DABOLA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2268","DABOLA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2269","DALABA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2270","DALABA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2271","DALABA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2272","DALABA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2273","DINGUIRAYE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2274","DINGUIRAYE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2275","DINGUIRAYE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2276","DINGUIRAYE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2277","DUBREKA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2278","DUBREKA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2279","DUBREKA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2280","DUBREKA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2281","FARANAH","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2282","FARANAH","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2283","FARANAH","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2284","FARANAH","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2285","FORECARIAH","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2286","FORECARIAH","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2287","FORECARIAH","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2288","FORECARIAH","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2289","FRIA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2290","FRIA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2291","FRIA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2292","FRIA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2293","GAOUAL","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2294","GAOUAL","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2295","GAOUAL","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2296","GAOUAL","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2297","GUECKEDOU","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2298","GUECKEDOU","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2299","GUECKEDOU","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",3," 2014-W18 "
"2300","GUECKEDOU","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",7," 2014-W18 "
"2301","KANKAN","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2302","KANKAN","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2303","KANKAN","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2304","KANKAN","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2305","KEROUANE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2306","KEROUANE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2307","KEROUANE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2308","KEROUANE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2309","KINDIA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2310","KINDIA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2311","KINDIA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2312","KINDIA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2313","KISSIDOUGOU","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2314","KISSIDOUGOU","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2315","KISSIDOUGOU","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2316","KISSIDOUGOU","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2317","KOUBIA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2318","KOUBIA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2319","KOUBIA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2320","KOUBIA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2321","KOUNDARA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2322","KOUNDARA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2323","KOUNDARA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2324","KOUNDARA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2325","KOUROUSSA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2326","KOUROUSSA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2327","KOUROUSSA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2328","KOUROUSSA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2329","LABE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2330","LABE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2331","LABE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2332","LABE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2333","LELOUMA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2334","LELOUMA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2335","LELOUMA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2336","LELOUMA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2337","LOLA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2338","LOLA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2339","LOLA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2340","LOLA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2341","MACENTA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2342","MACENTA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2343","MACENTA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2344","MACENTA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2345","MALI","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2346","MALI","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2347","MALI","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2348","MALI","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2349","MAMOU","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2350","MAMOU","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2351","MAMOU","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2352","MAMOU","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2353","N'ZEREKORE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2354","N'ZEREKORE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2355","N'ZEREKORE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2356","N'ZEREKORE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2357","PITA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2358","PITA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"2359","PITA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
"2360","PITA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",0," 2014-W18 "
