"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"1730","RIVER GEE","Situation report","New","Probable","14 to 20 July 2014 (2014-W29)",NA," 2014-W29 "
"1731","RIVER GEE","Patient database","New","Confirmed","14 to 20 July 2014 (2014-W29)","0"," 2014-W29 "
"1732","RIVER GEE","Patient database","New","Probable","14 to 20 July 2014 (2014-W29)","0"," 2014-W29 "
"1733","RIVERCESS","Situation report","New","Confirmed","14 to 20 July 2014 (2014-W29)",NA," 2014-W29 "
"1734","RIVERCESS","Situation report","New","Probable","14 to 20 July 2014 (2014-W29)",NA," 2014-W29 "
"1735","RIVERCESS","Patient database","New","Confirmed","14 to 20 July 2014 (2014-W29)","1"," 2014-W29 "
"1736","RIVERCESS","Patient database","New","Probable","14 to 20 July 2014 (2014-W29)","0"," 2014-W29 "
"1737","SINOE","Situation report","New","Confirmed","14 to 20 July 2014 (2014-W29)",NA," 2014-W29 "
"1738","SINOE","Situation report","New","Probable","14 to 20 July 2014 (2014-W29)",NA," 2014-W29 "
"1739","SINOE","Patient database","New","Confirmed","14 to 20 July 2014 (2014-W29)","0"," 2014-W29 "
"1740","SINOE","Patient database","New","Probable","14 to 20 July 2014 (2014-W29)","0"," 2014-W29 "
"1741","BOMI","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1742","BOMI","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1743","BOMI","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","17"," 2014-W30 "
"1744","BOMI","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1745","BONG","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1746","BONG","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1747","BONG","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","5"," 2014-W30 "
"1748","BONG","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1749","GBARPOLU","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1750","GBARPOLU","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1751","GBARPOLU","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1752","GBARPOLU","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1753","GRAND BASSA","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1754","GRAND BASSA","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1755","GRAND BASSA","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","2"," 2014-W30 "
"1756","GRAND BASSA","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1757","GRAND CAPE MOUNT","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1758","GRAND CAPE MOUNT","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1759","GRAND CAPE MOUNT","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1760","GRAND CAPE MOUNT","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1761","GRAND GEDEH","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1762","GRAND GEDEH","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1763","GRAND GEDEH","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1764","GRAND GEDEH","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1765","GRAND KRU","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1766","GRAND KRU","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1767","GRAND KRU","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1768","GRAND KRU","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1769","LOFA","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1770","LOFA","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1771","LOFA","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","29"," 2014-W30 "
"1772","LOFA","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","4"," 2014-W30 "
"1773","MARGIBI","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1774","MARGIBI","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1775","MARGIBI","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","4"," 2014-W30 "
"1776","MARGIBI","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1777","MARYLAND","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1778","MARYLAND","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1779","MARYLAND","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1780","MARYLAND","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1781","MONTSERRADO","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1782","MONTSERRADO","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1783","MONTSERRADO","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","24"," 2014-W30 "
"1784","MONTSERRADO","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","1"," 2014-W30 "
"1785","NIMBA","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1786","NIMBA","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1787","NIMBA","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1788","NIMBA","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1789","RIVER GEE","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1790","RIVER GEE","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1791","RIVER GEE","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1792","RIVER GEE","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1793","RIVERCESS","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1794","RIVERCESS","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1795","RIVERCESS","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1796","RIVERCESS","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1797","SINOE","Situation report","New","Confirmed","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1798","SINOE","Situation report","New","Probable","21 to 27 July 2014 (2014-W30)",NA," 2014-W30 "
"1799","SINOE","Patient database","New","Confirmed","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1800","SINOE","Patient database","New","Probable","21 to 27 July 2014 (2014-W30)","0"," 2014-W30 "
"1801","BOMI","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1802","BOMI","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1803","BOMI","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","17"," 2014-W31 "
"1804","BOMI","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","4"," 2014-W31 "
"1805","BONG","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1806","BONG","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1807","BONG","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1808","BONG","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1809","GBARPOLU","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1810","GBARPOLU","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1811","GBARPOLU","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1812","GBARPOLU","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1813","GRAND BASSA","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1814","GRAND BASSA","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1815","GRAND BASSA","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1816","GRAND BASSA","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","1"," 2014-W31 "
"1817","GRAND CAPE MOUNT","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1818","GRAND CAPE MOUNT","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1819","GRAND CAPE MOUNT","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","1"," 2014-W31 "
"1820","GRAND CAPE MOUNT","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1821","GRAND GEDEH","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1822","GRAND GEDEH","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1823","GRAND GEDEH","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1824","GRAND GEDEH","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1825","GRAND KRU","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1826","GRAND KRU","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1827","GRAND KRU","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1828","GRAND KRU","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1829","LOFA","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1830","LOFA","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1831","LOFA","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","21"," 2014-W31 "
"1832","LOFA","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","12"," 2014-W31 "
"1833","MARGIBI","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1834","MARGIBI","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1835","MARGIBI","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","12"," 2014-W31 "
"1836","MARGIBI","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","1"," 2014-W31 "
"1837","MARYLAND","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1838","MARYLAND","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1839","MARYLAND","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1840","MARYLAND","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1841","MONTSERRADO","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1842","MONTSERRADO","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1843","MONTSERRADO","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","23"," 2014-W31 "
"1844","MONTSERRADO","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","6"," 2014-W31 "
"1845","NIMBA","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1846","NIMBA","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1847","NIMBA","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","4"," 2014-W31 "
"1848","NIMBA","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","1"," 2014-W31 "
"1849","RIVER GEE","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1850","RIVER GEE","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1851","RIVER GEE","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1852","RIVER GEE","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1853","RIVERCESS","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1854","RIVERCESS","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1855","RIVERCESS","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","3"," 2014-W31 "
"1856","RIVERCESS","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1857","SINOE","Situation report","New","Confirmed","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1858","SINOE","Situation report","New","Probable","28 July to 03 August 2014 (2014-W31)",NA," 2014-W31 "
"1859","SINOE","Patient database","New","Confirmed","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1860","SINOE","Patient database","New","Probable","28 July to 03 August 2014 (2014-W31)","0"," 2014-W31 "
"1861","BOMI","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1862","BOMI","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1863","BOMI","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","2"," 2014-W32 "
"1864","BOMI","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","7"," 2014-W32 "
"1865","BONG","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1866","BONG","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1867","BONG","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","1"," 2014-W32 "
"1868","BONG","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","1"," 2014-W32 "
"1869","GBARPOLU","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1870","GBARPOLU","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1871","GBARPOLU","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","1"," 2014-W32 "
"1872","GBARPOLU","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1873","GRAND BASSA","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1874","GRAND BASSA","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1875","GRAND BASSA","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","2"," 2014-W32 "
"1876","GRAND BASSA","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","4"," 2014-W32 "
"1877","GRAND CAPE MOUNT","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1878","GRAND CAPE MOUNT","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1879","GRAND CAPE MOUNT","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","1"," 2014-W32 "
"1880","GRAND CAPE MOUNT","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1881","GRAND GEDEH","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1882","GRAND GEDEH","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1883","GRAND GEDEH","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1884","GRAND GEDEH","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1885","GRAND KRU","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1886","GRAND KRU","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1887","GRAND KRU","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1888","GRAND KRU","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1889","LOFA","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1890","LOFA","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1891","LOFA","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","35"," 2014-W32 "
"1892","LOFA","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","13"," 2014-W32 "
"1893","MARGIBI","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1894","MARGIBI","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1895","MARGIBI","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","28"," 2014-W32 "
"1896","MARGIBI","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","13"," 2014-W32 "
"1897","MARYLAND","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1898","MARYLAND","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1899","MARYLAND","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1900","MARYLAND","Patient database","New","Probable","04 to 10 August 2014 (2014-W32)","0"," 2014-W32 "
"1901","MONTSERRADO","Situation report","New","Confirmed","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1902","MONTSERRADO","Situation report","New","Probable","04 to 10 August 2014 (2014-W32)",NA," 2014-W32 "
"1903","MONTSERRADO","Patient database","New","Confirmed","04 to 10 August 2014 (2014-W32)","73"," 2014-W32 "
