"","Location","Source","Indicator","Case_definition","Week","Cases","Epi_Week"
"950","WESTERN AREA URBAN","Situation report","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"951","WESTERN AREA URBAN","Patient database","New","Confirmed","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"952","WESTERN AREA URBAN","Patient database","New","Probable","21 to 27 April 2014 (2014-W17)",NA," 2014-W17 "
"953","BO","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"954","BO","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"955","BO","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"956","BO","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"957","BOMBALI","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"958","BOMBALI","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"959","BOMBALI","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"960","BOMBALI","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"961","BONTHE","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"962","BONTHE","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"963","BONTHE","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"964","BONTHE","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"965","KAILAHUN","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"966","KAILAHUN","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"967","KAILAHUN","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"968","KAILAHUN","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"969","KAMBIA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"970","KAMBIA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"971","KAMBIA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"972","KAMBIA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"973","KENEMA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"974","KENEMA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"975","KENEMA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"976","KENEMA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"977","KOINADUGU","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"978","KOINADUGU","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"979","KOINADUGU","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"980","KOINADUGU","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"981","KONO","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"982","KONO","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"983","KONO","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"984","KONO","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"985","MOYAMBA","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"986","MOYAMBA","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"987","MOYAMBA","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"988","MOYAMBA","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"989","PORT LOKO","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"990","PORT LOKO","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"991","PORT LOKO","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"992","PORT LOKO","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"993","PUJEHUN","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"994","PUJEHUN","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"995","PUJEHUN","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"996","PUJEHUN","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"997","TONKOLILI","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"998","TONKOLILI","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"999","TONKOLILI","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1000","TONKOLILI","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1001","WESTERN AREA RURAL","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1002","WESTERN AREA RURAL","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1003","WESTERN AREA RURAL","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1004","WESTERN AREA RURAL","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1005","WESTERN AREA URBAN","Situation report","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1006","WESTERN AREA URBAN","Situation report","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1007","WESTERN AREA URBAN","Patient database","New","Confirmed","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1008","WESTERN AREA URBAN","Patient database","New","Probable","28 April to 04 May 2014 (2014-W18)",NA," 2014-W18 "
"1009","BO","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1010","BO","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1011","BO","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1012","BO","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1013","BOMBALI","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1014","BOMBALI","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1015","BOMBALI","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1016","BOMBALI","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1017","BONTHE","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1018","BONTHE","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1019","BONTHE","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1020","BONTHE","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1021","KAILAHUN","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1022","KAILAHUN","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1023","KAILAHUN","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1024","KAILAHUN","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1025","KAMBIA","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1026","KAMBIA","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1027","KAMBIA","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1028","KAMBIA","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1029","KENEMA","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1030","KENEMA","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1031","KENEMA","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1032","KENEMA","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1033","KOINADUGU","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1034","KOINADUGU","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1035","KOINADUGU","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1036","KOINADUGU","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1037","KONO","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1038","KONO","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1039","KONO","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1040","KONO","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1041","MOYAMBA","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1042","MOYAMBA","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1043","MOYAMBA","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1044","MOYAMBA","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1045","PORT LOKO","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1046","PORT LOKO","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1047","PORT LOKO","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1048","PORT LOKO","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1049","PUJEHUN","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1050","PUJEHUN","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1051","PUJEHUN","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1052","PUJEHUN","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1053","TONKOLILI","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1054","TONKOLILI","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1055","TONKOLILI","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1056","TONKOLILI","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1057","WESTERN AREA RURAL","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1058","WESTERN AREA RURAL","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1059","WESTERN AREA RURAL","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1060","WESTERN AREA RURAL","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1061","WESTERN AREA URBAN","Situation report","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1062","WESTERN AREA URBAN","Situation report","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1063","WESTERN AREA URBAN","Patient database","New","Confirmed","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1064","WESTERN AREA URBAN","Patient database","New","Probable","05 to 11 May 2014 (2014-W19)",NA," 2014-W19 "
"1065","BO","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1066","BO","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1067","BO","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1068","BO","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1069","BOMBALI","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1070","BOMBALI","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1071","BOMBALI","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1072","BOMBALI","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1073","BONTHE","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1074","BONTHE","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1075","BONTHE","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1076","BONTHE","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1077","KAILAHUN","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1078","KAILAHUN","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1079","KAILAHUN","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1080","KAILAHUN","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1081","KAMBIA","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1082","KAMBIA","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1083","KAMBIA","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1084","KAMBIA","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1085","KENEMA","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1086","KENEMA","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1087","KENEMA","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1088","KENEMA","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1089","KOINADUGU","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1090","KOINADUGU","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1091","KOINADUGU","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1092","KOINADUGU","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1093","KONO","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1094","KONO","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1095","KONO","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1096","KONO","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1097","MOYAMBA","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1098","MOYAMBA","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1099","MOYAMBA","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1100","MOYAMBA","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1101","PORT LOKO","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1102","PORT LOKO","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1103","PORT LOKO","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1104","PORT LOKO","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1105","PUJEHUN","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1106","PUJEHUN","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1107","PUJEHUN","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1108","PUJEHUN","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1109","TONKOLILI","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1110","TONKOLILI","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1111","TONKOLILI","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1112","TONKOLILI","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1113","WESTERN AREA RURAL","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1114","WESTERN AREA RURAL","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1115","WESTERN AREA RURAL","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1116","WESTERN AREA RURAL","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1117","WESTERN AREA URBAN","Situation report","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1118","WESTERN AREA URBAN","Situation report","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1119","WESTERN AREA URBAN","Patient database","New","Confirmed","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1120","WESTERN AREA URBAN","Patient database","New","Probable","12 to 18 May 2014 (2014-W20)",NA," 2014-W20 "
"1121","BO","Situation report","New","Confirmed","19 to 25 May 2014 (2014-W21)",NA," 2014-W21 "
"1122","BO","Situation report","New","Probable","19 to 25 May 2014 (2014-W21)",NA," 2014-W21 "
"1123","BO","Patient database","New","Confirmed","19 to 25 May 2014 (2014-W21)","0"," 2014-W21 "
"1124","BO","Patient database","New","Probable","19 to 25 May 2014 (2014-W21)","0"," 2014-W21 "
